group,rank,term,mean_product_term_share,mean_product_term_per_million,group_tfidf,product_count
UNKNOWN,20,headset,0.003029309306677735,3029.3093066777346,0.07458877740237216,180
UNKNOWN,21,really,0.0029635879500549186,2963.5879500549186,0.07297056178176348,180
UNKNOWN,22,pair,0.00293157909216259,2931.5790921625903,0.07218242780978112,180
UNKNOWN,23,loves,0.0028828107454197988,2882.810745419799,0.07098163548677165,180
UNKNOWN,24,ty,0.002779841505657209,2779.8415056572094,0.06844628867124082,180
UNKNOWN,25,ears,0.002778579709633454,2778.579709633454,0.06841522026150941,180
UNKNOWN,26,nice,0.00265433231605938,2654.33231605938,0.06535595485018526,180
UNKNOWN,27,better,0.0024515961637613755,2451.5961637613755,0.060364110107941515,180
UNKNOWN,28,hear,0.002424045807068372,2424.0458070683717,0.05968575500626849,180
UNKNOWN,29,i'm,0.0023596224119197965,2359.6224119197964,0.058099498274527844,180
UNKNOWN,30,it's,0.0023402657981932864,2340.2657981932866,0.05762289255145833,180
UNKNOWN,31,don,0.0023364819944820033,2336.4819944820033,0.05752972633296324,180
UNKNOWN,32,listen,0.0022865255629666435,2286.5255629666435,0.05629968054599057,180
UNKNOWN,33,loud,0.002284149919938096,2284.149919938096,0.05624118658215095,180
UNKNOWN,34,set,0.002283246215423181,2283.246215423181,0.05621893523437609,180
UNKNOWN,35,time,0.002272418813077416,2272.418813077416,0.055952338917640156,180
UNKNOWN,36,bass,0.0022440731089470017,2244.073108947002,0.05525440047634717,180
UNKNOWN,37,noise,0.0022350690613570303,2235.0690613570305,0.05503269947674034,180
UNKNOWN,38,months,0.0022088163045231746,2208.8163045231745,0.0543862943601144,180
UNKNOWN,39,excellent,0.0021950751876324325,2195.0751876324325,0.05404795548307592,180
UNKNOWN,40,phone,0.0021698585156627813,2169.8585156627814,0.053427061232288534,180
UNKNOWN,41,gift,0.0020991237475957154,2099.1237475957155,0.051685403535488644,180
UNKNOWN,42,days,0.0020889071790507942,2088.907179050794,0.05143384739517198,180
UNKNOWN,43,way,0.002064221060067616,2064.2210600676162,0.05082601661681408,180
UNKNOWN,44,designed,0.001992936440627899,1992.936440627899,0.04907082027556193,180
UNKNOWN,45,cheap,0.0019532439881812832,1953.2439881812832,0.04809349798840935,180
UNKNOWN,46,little,0.0019420070858864671,1942.0070858864672,0.04781681881203319,180
UNKNOWN,47,return,0.001906368730649572,1906.368730649572,0.04693931801015346,180
UNKNOWN,48,money,0.0018748055338316286,1874.8055338316287,0.04616215727045245,180
UNKNOWN,49,christmas,0.0018740164495991648,1874.0164495991648,0.04614272814578788,180
UNKNOWN,50,fit,0.001870174365588658,1870.174365588658,0.04604812692814755,180
UNKNOWN,51,got,0.001853749443196446,1853.749443196446,0.0456437063965553,180
UNKNOWN,52,don work,0.001853323577314667,1853.323577314667,0.04563322056884889,180
UNKNOWN,53,recommend,0.001820596204035812,1820.596204035812,0.04482739504450253,180
UNKNOWN,54,didn't,0.0018148517458838696,1814.8517458838696,0.04468595286510938,180
UNKNOWN,55,clean,0.0017894687715549178,1789.4687715549178,0.04406096385594521,180
UNKNOWN,56,bit,0.0017675701588207933,1767.5701588207933,0.043521768090413526,180
UNKNOWN,57,year,0.001764954931867477,1764.9549318674772,0.04345737500231004,180
UNKNOWN,58,daughter,0.0017547361246720863,1754.7361246720864,0.04320576374111114,180
UNKNOWN,59,working,0.0017316622906946577,1731.6622906946577,0.042637631242205244,180
UNKNOWN,60,getting,0.0017211180720753166,1721.1180720753166,0.04237800758022187,180
UNKNOWN,61,pretty,0.0017041237220231172,1704.1237220231171,0.041959566389569186,180
UNKNOWN,62,far,0.001661963827084239,1661.963827084239,0.04092148981813048,180
UNKNOWN,63,i've,0.001659545892208472,1659.545892208472,0.040861954528741425,180
UNKNOWN,64,old,0.0016490947578050611,1649.0947578050611,0.04060462282085016,180
UNKNOWN,65,people,0.0016389959461472852,1638.9959461472852,0.040355966134288025,180
UNKNOWN,66,does,0.0016117352434472803,1611.7352434472803,0.03968474300067117,180
UNKNOWN,67,can't,0.0016072133290031666,1607.2133290031666,0.039573402745926946,180
UNKNOWN,68,purchase,0.001582070037309475,1582.070037309475,0.03895431529151297,180
UNKNOWN,69,mic,0.0015702307421532977,1570.2307421532978,0.03866280377466045,180
UNKNOWN,70,decent,0.0015616484239621463,1561.6484239621464,0.038451486752742285,180
UNKNOWN,71,years,0.0015493860417134582,1549.3860417134583,0.038149557828563434,180
UNKNOWN,72,problem,0.0015374151222608311,1537.4151222608311,0.037854805409460686,180
UNKNOWN,73,able,0.0015369117126182471,1536.911712618247,0.037842410270512626,180
UNKNOWN,74,makes,0.0015315864071655798,1531.5864071655799,0.03771128862435618,180
UNKNOWN,75,did,0.001522302894692176,1522.3028946921759,0.037482706536728326,180
UNKNOWN,76,kids,0.001500519467339877,1500.5194673398769,0.036946346908393345,180
UNKNOWN,77,couple,0.001490409607019198,1490.409607019198,0.03669741817755496,180
UNKNOWN,78,left,0.0014814022920594046,1481.4022920594045,0.03647563672755641,180
UNKNOWN,79,audio,0.0014792579729045329,1479.2579729045328,0.03642283850593877,180
UNKNOWN,80,cord,0.0014708481929523664,1470.8481929523664,0.03621576978454002,180
UNKNOWN,81,look,0.0014577875422522387,1457.7875422522386,0.035894185598450305,180
UNKNOWN,82,need,0.0014375426465550037,1437.5426465550038,0.035395708267209613,180
UNKNOWN,83,broke,0.0014220960413796194,1422.0960413796195,0.03501537622501461,180
UNKNOWN,84,wanted,0.0014131547377676018,1413.1547377676018,0.034795220130906405,180
UNKNOWN,85,good clean,0.001388888888888889,1388.888888888889,0.03419773739895029,180
UNKNOWN,86,poor,0.001317699721423398,1317.6997214233982,0.032444891311613266,180
UNKNOWN,87,daughter loves,0.0012913382324970574,1291.3382324970573,0.03179580895307446,180
UNKNOWN,88,high,0.0012894959764000507,1289.4959764000507,0.03175044824011099,180
UNKNOWN,89,bluetooth,0.0012747411136741801,1274.74111367418,0.03138714853709403,180
UNKNOWN,90,friend,0.001270860547265329,1270.860547265329,0.031291599791567495,180
UNKNOWN,91,year old,0.0012629128099837948,1262.912809983795,0.031095907656189276,180
UNKNOWN,92,batteries,0.0012597785748463745,1259.7785748463746,0.031018735356062508,180
UNKNOWN,93,microphone,0.001256921814961566,1256.921814961566,0.03094839515452868,180
UNKNOWN,94,great sound,0.0012548584108420377,1254.8584108420378,0.03089758925292485,180
UNKNOWN,95,recommended,0.00125282160137835,1252.82160137835,0.030847438174801813,180
UNKNOWN,96,review,0.0012407751238545947,1240.7751238545948,0.0305508253368452,180
UNKNOWN,97,bad,0.0012337837203126078,1233.7837203126078,0.03037868040553235,180
UNKNOWN,98,want,0.0012330993212850041,1233.0993212850042,0.030361828878812447,180
UNKNOWN,99,quality sound,0.0012167102364401218,1216.710236440122,0.029958290752603676,180
UNKNOWN,100,ordered,0.0011961330480213899,1196.1330480213899,0.029451631586717868,180
